filename,basename,toolid,findings,true_reentrancy,predicted_reentrancy
06_SingleTransfer_safe1.sol,06_SingleTransfer_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
06_SingleTransfer_safe2.sol,06_SingleTransfer_safe2.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
07_MixedTransferEmit_ree1.sol,07_MixedTransferEmit_ree1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",True,True
07_MixedTransferEmit_safe1.sol,07_MixedTransferEmit_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",False,False
07_MixedTransfer_ree1.sol,07_MixedTransfer_ree1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",True,True
07_MixedTransfer_safe1.sol,07_MixedTransfer_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",False,False
08_MixedSendFoldEmit_ree1.sol,08_MixedSendFoldEmit_ree1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",True,False
08_MixedSendFoldEmit_safe1.sol,08_MixedSendFoldEmit_safe1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",False,True
08_MixedSendFold_ree1.sol,08_MixedSendFold_ree1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",True,True
08_MixedSendFold_safe1.sol,08_MixedSendFold_safe1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",False,True
08_MixedSend_ree1.sol,08_MixedSend_ree1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",True,True
08_MixedSend_safe1.sol,08_MixedSend_safe1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",False,True
09_ERC20DDMod_ree1.sol,09_ERC20DDMod_ree1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
09_ERC20DDMod_ree2.sol,09_ERC20DDMod_ree2.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
09_ERC20DDMod_ree3.sol,09_ERC20DDMod_ree3.sol,oyente+-060ca34,{Integer_Underflow},True,False
09_ERC20DDMod_safe1.sol,09_ERC20DDMod_safe1.sol,oyente+-060ca34,{Integer_Underflow},False,False
09_ERC20DDSubMod_ree1.sol,09_ERC20DDSubMod_ree1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
09_ERC20DDSubMod_ree2.sol,09_ERC20DDSubMod_ree2.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
09_ERC20DDSubMod_ree3.sol,09_ERC20DDSubMod_ree3.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
09_ERC20DDSubMod_safe1.sol,09_ERC20DDSubMod_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
09_ERC20DDSub_ree1.sol,09_ERC20DDSub_ree1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
09_ERC20DDSub_safe1.sol,09_ERC20DDSub_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
09_ERC20DD_ree1.sol,09_ERC20DD_ree1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
09_ERC20DD_safe1.sol,09_ERC20DD_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
09_ERC20OnlyOnce_ree1.sol,09_ERC20OnlyOnce_ree1.sol,oyente+-060ca34,{},True,False
09_ERC20OnlyOnce_safe1.sol,09_ERC20OnlyOnce_safe1.sol,oyente+-060ca34,{},False,False
09_ERC20OnlyOnce_safe2.sol,09_ERC20OnlyOnce_safe2.sol,oyente+-060ca34,{},False,False
09_ERC20Staticcall_ree1.sol,09_ERC20Staticcall_ree1.sol,oyente+-060ca34,{},True,False
09_ERC20_ree1.sol,09_ERC20_ree1.sol,oyente+-060ca34,{},True,False
09_ERC20_safe1.sol,09_ERC20_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
09_ERC20_safe2.sol,09_ERC20_safe2.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
09_ERC20_safe3.sol,09_ERC20_safe3.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
10_OnlyOnce_safe1.sol,10_OnlyOnce_safe1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow}",False,True
10_OnlyOnce_safe2.sol,10_OnlyOnce_safe2.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow}",False,True
11_ERC20StakingPullMod_ree1.sol,11_ERC20StakingPullMod_ree1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
11_ERC20StakingPullMod_ree2.sol,11_ERC20StakingPullMod_ree2.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
11_ERC20StakingPullMod_safe1.sol,11_ERC20StakingPullMod_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
11_ERC20StakingPull_ree1.sol,11_ERC20StakingPull_ree1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
11_ERC20StakingPull_safe1.sol,11_ERC20StakingPull_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
11_ERC20StakingPull_safe2.sol,11_ERC20StakingPull_safe2.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
11_ERC20Staking_ree1.sol,11_ERC20Staking_ree1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",True,False
11_ERC20Staking_ree2.sol,11_ERC20Staking_ree2.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
11_ERC20Staking_ree3.sol,11_ERC20Staking_ree3.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
11_ERC20Staking_safe1.sol,11_ERC20Staking_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
11_ERC20Staking_safe2.sol,11_ERC20Staking_safe2.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
11_ERC20Staking_safe3.sol,11_ERC20Staking_safe3.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
12_ProxyStaticcall_safe1.sol,12_ProxyStaticcall_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
12_Proxy_safe1.sol,12_Proxy_safe1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Underflow}",False,True
12_Proxy_safe2.sol,12_Proxy_safe2.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Underflow}",False,True
13_OnlyOwner_ree1.sol,13_OnlyOwner_ree1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow,Re_Entrancy_Vulnerability}",True,False
13_OnlyOwner_safe1.sol,13_OnlyOwner_safe1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Underflow}",False,True
14_SidefxInline_ree1.sol,14_SidefxInline_ree1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
14_SidefxInline_safe1.sol,14_SidefxInline_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
15_LoopCrossMod_ree1.sol,15_LoopCrossMod_ree1.sol,oyente+-060ca34,{Callstack_Depth_Attack_Vulnerability},True,True
15_LoopCrossMod_ree2.sol,15_LoopCrossMod_ree2.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow}",True,True
15_LoopCrossMod_ree3.sol,15_LoopCrossMod_ree3.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow}",True,True
15_LoopCrossMod_safe1.sol,15_LoopCrossMod_safe1.sol,oyente+-060ca34,{Callstack_Depth_Attack_Vulnerability},False,True
15_LoopCrossMutex_ree1.sol,15_LoopCrossMutex_ree1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow}",True,True
15_LoopCrossMutex_safe1.sol,15_LoopCrossMutex_safe1.sol,oyente+-060ca34,{Callstack_Depth_Attack_Vulnerability},False,True
15_LoopCrossMutex_safe2.sol,15_LoopCrossMutex_safe2.sol,oyente+-060ca34,{Callstack_Depth_Attack_Vulnerability},False,True
15_Loop_ree1.sol,15_Loop_ree1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow}",True,True
15_Loop_safe1.sol,15_Loop_safe1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow}",False,True
16_DelegateCall_ree1.sol,16_DelegateCall_ree1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
16_DelegateCall_ree2.sol,16_DelegateCall_ree2.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
16_DelegateCall_ree3.sol,16_DelegateCall_ree3.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",True,False
16_DelegateCall_safe1.sol,16_DelegateCall_safe1.sol,oyente+-060ca34,"{Integer_Overflow,Integer_Underflow}",False,False
17_Rari_ree1.sol,17_Rari_ree1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow}",True,True
17_Rari_ree2.sol,17_Rari_ree2.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Underflow}",True,True
17_Rari_safe1.sol,17_Rari_safe1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow}",False,True
17_Rari_safe2.sol,17_Rari_safe2.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Underflow}",False,True
18_RariStaticcall_ree1.sol,18_RariStaticcall_ree1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow}",True,True
18_RariStaticcall_safe1.sol,18_RariStaticcall_safe1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow}",False,True
19_HumanFold_ree1.sol,19_HumanFold_ree1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Re_Entrancy_Vulnerability}",True,True
19_HumanFold_ree2.sol,19_HumanFold_ree2.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Re_Entrancy_Vulnerability}",True,True
19_HumanFold_ree3.sol,19_HumanFold_ree3.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Re_Entrancy_Vulnerability}",True,True
19_HumanFold_safe1.sol,19_HumanFold_safe1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Re_Entrancy_Vulnerability}",False,True
19_Human_ree1.sol,19_Human_ree1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Re_Entrancy_Vulnerability}",True,True
19_Human_ree2.sol,19_Human_ree2.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Re_Entrancy_Vulnerability}",True,True
19_Human_ree3.sol,19_Human_ree3.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Re_Entrancy_Vulnerability}",True,True
19_Human_ree4.sol,19_Human_ree4.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Re_Entrancy_Vulnerability}",True,True
19_Human_safe1.sol,19_Human_safe1.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Re_Entrancy_Vulnerability}",False,True
19_Human_safe2.sol,19_Human_safe2.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow}",False,True
19_Human_safe3.sol,19_Human_safe3.sol,oyente+-060ca34,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Integer_Underflow,Re_Entrancy_Vulnerability}",False,True
00_BasicCall_ree1.sol,00_BasicCall_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
00_BasicCall_safe1.sol,00_BasicCall_safe1.sol,slither-0.11.3,"{low_level_calls,solc_version}",False,False
00_BasicConst_ree1.sol,00_BasicConst_ree1.sol,slither-0.11.3,"{constable_states,low_level_calls,reentrancy_eth,solc_version}",True,True
00_BasicConst_safe1.sol,00_BasicConst_safe1.sol,slither-0.11.3,"{constable_states,low_level_calls,solc_version}",False,False
00_BasicCross_ree1.sol,00_BasicCross_ree1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
00_BasicEmit_ree1.sol,00_BasicEmit_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,reentrancy_events,solc_version}",True,True
00_BasicEmit_safe1.sol,00_BasicEmit_safe1.sol,slither-0.11.3,"{low_level_calls,reentrancy_events,solc_version}",False,False
00_BasicError_ree1.sol,00_BasicError_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
00_BasicError_safe1.sol,00_BasicError_safe1.sol,slither-0.11.3,"{low_level_calls,solc_version}",False,False
00_BasicFold_ree1.sol,00_BasicFold_ree1.sol,slither-0.11.3,"{arbitrary_send_eth,low_level_calls,reentrancy_eth,solc_version}",True,True
00_BasicFold_ree2.sol,00_BasicFold_ree2.sol,slither-0.11.3,"{arbitrary_send_eth,low_level_calls,reentrancy_eth,solc_version}",True,True
00_BasicFold_safe1.sol,00_BasicFold_safe1.sol,slither-0.11.3,"{arbitrary_send_eth,low_level_calls,solc_version}",False,False
00_BasicFold_safe2.sol,00_BasicFold_safe2.sol,slither-0.11.3,"{arbitrary_send_eth,low_level_calls,solc_version}",False,False
00_BasicNoCall_safe1.sol,00_BasicNoCall_safe1.sol,slither-0.11.3,"{locked_ether,solc_version}",False,False
00_BasicNoChecks_ree1.sol,00_BasicNoChecks_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
00_BasicNoChecks_safe1.sol,00_BasicNoChecks_safe1.sol,slither-0.11.3,"{low_level_calls,solc_version}",False,False
00_BasicStaticcall_safe1.sol,00_BasicStaticcall_safe1.sol,slither-0.11.3,"{locked_ether,low_level_calls,solc_version}",False,False
00_BasicUnchecked_ree1.sol,00_BasicUnchecked_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
00_BasicUnchecked_safe1.sol,00_BasicUnchecked_safe1.sol,slither-0.11.3,"{low_level_calls,solc_version}",False,False
01_SingleMutexFoldSem_ree1.sol,01_SingleMutexFoldSem_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
01_SingleMutexFoldSem_safe1.sol,01_SingleMutexFoldSem_safe1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",False,True
01_SingleMutexFold_ree1.sol,01_SingleMutexFold_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
01_SingleMutexFold_ree2.sol,01_SingleMutexFold_ree2.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
01_SingleMutexFold_ree3.sol,01_SingleMutexFold_ree3.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
01_SingleMutexFold_safe1.sol,01_SingleMutexFold_safe1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",False,True
01_SingleMutex_ree1.sol,01_SingleMutex_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_benign,reentrancy_eth,solc_version}",True,True
01_SingleMutex_ree2.sol,01_SingleMutex_ree2.sol,slither-0.11.3,"{low_level_calls,reentrancy_benign,solc_version}",True,False
01_SingleMutex_safe1.sol,01_SingleMutex_safe1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",False,True
01_SingleMutex_safe2.sol,01_SingleMutex_safe2.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",False,True
02_CrossMutexSem_ree1.sol,02_CrossMutexSem_ree1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
02_CrossMutexSem_safe1.sol,02_CrossMutexSem_safe1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",False,True
02_CrossMutexUnchecked_ree1.sol,02_CrossMutexUnchecked_ree1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
02_CrossMutexUnchecked_safe1.sol,02_CrossMutexUnchecked_safe1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",False,True
02_CrossMutex_ree1.sol,02_CrossMutex_ree1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
02_CrossMutex_ree2.sol,02_CrossMutex_ree2.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_benign,reentrancy_eth,solc_version}",True,True
02_CrossMutex_safe1.sol,02_CrossMutex_safe1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",False,True
02_CrossMutex_safe2.sol,02_CrossMutex_safe2.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",False,True
03_SingleModFoldSem_ree1.sol,03_SingleModFoldSem_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
03_SingleModFoldSem_safe1.sol,03_SingleModFoldSem_safe1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",False,True
03_SingleModFold_ree1.sol,03_SingleModFold_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
03_SingleModFold_ree2.sol,03_SingleModFold_ree2.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
03_SingleModFold_ree3.sol,03_SingleModFold_ree3.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
03_SingleModFold_safe1.sol,03_SingleModFold_safe1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",False,True
03_SingleModSem_ree1.sol,03_SingleModSem_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
03_SingleModSem_safe1.sol,03_SingleModSem_safe1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",False,True
03_SingleMod_ree1.sol,03_SingleMod_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
03_SingleMod_ree2.sol,03_SingleMod_ree2.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
03_SingleMod_ree3.sol,03_SingleMod_ree3.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",True,True
03_SingleMod_safe1.sol,03_SingleMod_safe1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",False,True
03_SingleMod_safe2.sol,03_SingleMod_safe2.sol,slither-0.11.3,"{low_level_calls,solc_version}",False,False
04_CrossModFoldSem_safe1.sol,04_CrossModFoldSem_safe1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",False,True
04_CrossModFold_ree1.sol,04_CrossModFold_ree1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
04_CrossModFold_ree2.sol,04_CrossModFold_ree2.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
04_CrossModFold_ree3.sol,04_CrossModFold_ree3.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
04_CrossModFold_safe1.sol,04_CrossModFold_safe1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",False,True
04_CrossMod_ree1.sol,04_CrossMod_ree1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
04_CrossMod_ree2.sol,04_CrossMod_ree2.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
04_CrossMod_ree3.sol,04_CrossMod_ree3.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
04_CrossMod_ree4.sol,04_CrossMod_ree4.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
04_CrossMod_ree5.sol,04_CrossMod_ree5.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
04_CrossMod_safe1.sol,04_CrossMod_safe1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,solc_version}",False,False
04_CrossMod_safe2.sol,04_CrossMod_safe2.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",False,True
04_CrossMod_safe3.sol,04_CrossMod_safe3.sol,slither-0.11.3,"{erc20_interface,low_level_calls,reentrancy_eth,solc_version}",False,True
05_SingleSendEmitUnchecked_safe1.sol,05_SingleSendEmitUnchecked_safe1.sol,slither-0.11.3,"{reentrancy_unlimited_gas,solc_version}",False,False
05_SingleSendEmit_safe1.sol,05_SingleSendEmit_safe1.sol,slither-0.11.3,"{reentrancy_unlimited_gas,solc_version}",False,False
05_SingleSendUnchecked_safe1.sol,05_SingleSendUnchecked_safe1.sol,slither-0.11.3,{solc_version},False,False
05_SingleSend_safe1.sol,05_SingleSend_safe1.sol,slither-0.11.3,"{reentrancy_unlimited_gas,solc_version}",False,False
05_SingleSend_safe2.sol,05_SingleSend_safe2.sol,slither-0.11.3,"{reentrancy_unlimited_gas,solc_version}",False,False
05_SingleSend_safe3.sol,05_SingleSend_safe3.sol,slither-0.11.3,{solc_version},False,False
06_SingleTransferUnchecked_safe1.sol,06_SingleTransferUnchecked_safe1.sol,slither-0.11.3,"{reentrancy_unlimited_gas,solc_version}",False,False
06_SingleTransferUnchecked_safe2.sol,06_SingleTransferUnchecked_safe2.sol,slither-0.11.3,{solc_version},False,False
06_SingleTransfer_safe1.sol,06_SingleTransfer_safe1.sol,slither-0.11.3,"{reentrancy_unlimited_gas,solc_version}",False,False
06_SingleTransfer_safe2.sol,06_SingleTransfer_safe2.sol,slither-0.11.3,{solc_version},False,False
07_MixedTransferEmit_ree1.sol,07_MixedTransferEmit_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,reentrancy_events,reentrancy_unlimited_gas,solc_version}",True,True
07_MixedTransferEmit_safe1.sol,07_MixedTransferEmit_safe1.sol,slither-0.11.3,"{low_level_calls,reentrancy_events,reentrancy_unlimited_gas,solc_version}",False,False
07_MixedTransfer_ree1.sol,07_MixedTransfer_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,reentrancy_unlimited_gas,solc_version}",True,True
07_MixedTransfer_safe1.sol,07_MixedTransfer_safe1.sol,slither-0.11.3,"{low_level_calls,reentrancy_unlimited_gas,solc_version}",False,False
08_MixedSendFoldEmit_ree1.sol,08_MixedSendFoldEmit_ree1.sol,slither-0.11.3,"{arbitrary_send_eth,low_level_calls,reentrancy_eth,reentrancy_events,reentrancy_unlimited_gas,solc_version}",True,True
08_MixedSendFoldEmit_safe1.sol,08_MixedSendFoldEmit_safe1.sol,slither-0.11.3,"{arbitrary_send_eth,low_level_calls,reentrancy_events,reentrancy_unlimited_gas,solc_version}",False,False
08_MixedSendFold_ree1.sol,08_MixedSendFold_ree1.sol,slither-0.11.3,"{arbitrary_send_eth,low_level_calls,reentrancy_eth,reentrancy_unlimited_gas,solc_version}",True,True
08_MixedSendFold_safe1.sol,08_MixedSendFold_safe1.sol,slither-0.11.3,"{arbitrary_send_eth,low_level_calls,reentrancy_unlimited_gas,solc_version}",False,False
08_MixedSend_ree1.sol,08_MixedSend_ree1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,reentrancy_unlimited_gas,solc_version}",True,True
08_MixedSend_safe1.sol,08_MixedSend_safe1.sol,slither-0.11.3,"{low_level_calls,reentrancy_unlimited_gas,solc_version}",False,False
09_ERC20DDMod_ree1.sol,09_ERC20DDMod_ree1.sol,slither-0.11.3,"{reentrancy_no_eth,solc_version}",True,True
09_ERC20DDMod_ree2.sol,09_ERC20DDMod_ree2.sol,slither-0.11.3,{solc_version},True,False
09_ERC20DDMod_ree3.sol,09_ERC20DDMod_ree3.sol,slither-0.11.3,{solc_version},True,False
09_ERC20DDMod_safe1.sol,09_ERC20DDMod_safe1.sol,slither-0.11.3,{solc_version},False,False
09_ERC20DDSubMod_ree1.sol,09_ERC20DDSubMod_ree1.sol,slither-0.11.3,"{immutable_states,reentrancy_no_eth,solc_version}",True,True
09_ERC20DDSubMod_ree2.sol,09_ERC20DDSubMod_ree2.sol,slither-0.11.3,"{immutable_states,solc_version}",True,False
09_ERC20DDSubMod_ree3.sol,09_ERC20DDSubMod_ree3.sol,slither-0.11.3,"{immutable_states,solc_version}",True,False
09_ERC20DDSubMod_safe1.sol,09_ERC20DDSubMod_safe1.sol,slither-0.11.3,"{immutable_states,solc_version}",False,False
09_ERC20DDSub_ree1.sol,09_ERC20DDSub_ree1.sol,slither-0.11.3,"{immutable_states,reentrancy_no_eth,solc_version}",True,True
09_ERC20DDSub_safe1.sol,09_ERC20DDSub_safe1.sol,slither-0.11.3,"{immutable_states,solc_version}",False,False
09_ERC20DD_ree1.sol,09_ERC20DD_ree1.sol,slither-0.11.3,"{reentrancy_no_eth,solc_version}",True,True
09_ERC20DD_safe1.sol,09_ERC20DD_safe1.sol,slither-0.11.3,{solc_version},False,False
09_ERC20OnlyOnce_ree1.sol,09_ERC20OnlyOnce_ree1.sol,slither-0.11.3,"{reentrancy_no_eth,solc_version}",True,True
09_ERC20OnlyOnce_safe1.sol,09_ERC20OnlyOnce_safe1.sol,slither-0.11.3,"{reentrancy_no_eth,solc_version}",False,True
09_ERC20OnlyOnce_safe2.sol,09_ERC20OnlyOnce_safe2.sol,slither-0.11.3,{solc_version},False,False
09_ERC20Staticcall_ree1.sol,09_ERC20Staticcall_ree1.sol,slither-0.11.3,"{low_level_calls,missing_zero_check,reentrancy_no_eth,solc_version}",True,True
09_ERC20_ree1.sol,09_ERC20_ree1.sol,slither-0.11.3,"{reentrancy_no_eth,solc_version}",True,True
09_ERC20_safe1.sol,09_ERC20_safe1.sol,slither-0.11.3,"{constable_states,immutable_states,solc_version}",False,False
09_ERC20_safe2.sol,09_ERC20_safe2.sol,slither-0.11.3,"{constable_states,immutable_states,solc_version}",False,False
